"num","year","title","cluster","matchWords","stMatchRatio","word.count","eoMatches","st.flag","link"
"13638","2013","Amendments to Executive Order 12777",364,"DOT; DOI; DOJ; DOE; OMB; budget",0.0012853470437018,778,"12777",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=103360"
"12660","1988","National Microgravity Research Board",365,"science/research; NASA; State; DOD; DOC; HHS; DOT; DOE; NSF; environment",0.0349127182044888,401,"12591",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=35271"
"13185","2000","To Strengthen the Federal Government-University Research Partnership",365,"university; science/research; technolo; innovation; education; engineering; security; NSTC; OSTP; health",0.0700179533213645,557,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61674"
"9791","1946","Providing for a Study of Scientific Reseach and Development Activities and Establishing the President's Scientific Research Board",365,"science/research; economy; war; budget; USDA; DOC; DOI; DOD; FCC",0.0344827586206897,609,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=77965"
"9912","1947","Establishing the Interdepartmental Committee on Scientific Research and Development",365,"science/research; USDA; security; AEC",0.0290178571428571,448,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60725"
"10127","1950","Establishing Airspace Reservations Over Certain Facilities of the United States Atomic Energy Commission",366,"AEC; engineering",0.010752688172043,372,"9925",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60766"
"9925","1948","Establishing Airspace Reservations Over Certain Facilities of the United States Atomic Energy Commission",366,"AEC; engineering",0.00840336134453781,357,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60727"
"9703","1946","Regulations Relating to the Medical Care of Certain Personnel of the Coast Guard, Coast and Geodetic Survey, Public Health Service, and Former Lighthouse Service",367,"health; medical; war",0.0198653198653199,2970,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=77999"
"12777","1991","Implementation of Section 311 of the Federal Water Pollution Control Act of October 18, 1972, as Amended, and the Oil Pollution Act of 1990",368,"State; DOD; DOJ; DOI; USDA; DOC; DOL; HHS; DOT; DOE; EPA; NRC; OMB; budget; health; environment; science/research",0.00131856540084388,3792,"12580; 11735; 12123; 12418",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=20119"
"10650","1956","Prescribing Regulations Governing the Selection of Certain Persons Who Have Critical Skills for Enlistment in Units of the Ready Reserve of the Armed Forces",369,"science/research; DOD; DOTr; DOL; DOC; engineering",0.00427089688834655,1639,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60605"
"13597","2012","Establishing Visa and Foreign Visitor Processing Goals and the Task Force on Travel and Competitiveness",370,"foreign; security; economy; State; OMB; DOC; DOTr; USDA; DOL; DOT; DHS; engineering; budget",0.000766871165644172,1304,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=98977"
"10940","1961","Establishing the President's Committee on Juvenile Delinquency and Youth Crime",371,"science/research; DOJ; DOL; health; education; innovation",0.00260756192959583,767,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=58878"
"12905","1994","Trade and Environment Policy Advisory Committee",371,"environment; technolo; economy",0.00177935943060498,562,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=49870"
"12961","1995","Presidential Advisory Committee on Gulf War Veterans' Illnesses",371,"war; DOD; VA; HHS; science/research; medical; health; NIH; technolo; environment",0.0166453265044814,781,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=51416"
"11398","1968","Establishing the President's Council on Physical Fitness and Sports",372,"health; State; education; DOD; DOJ; DOI; USDA; DOC; DOL; HUD; innovation; medical; science/research",0.00308008213552361,974,"10830; 11074",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106174"
"11562","1970","Developing and Coordinating a National Program for Physical Fitness and Sports",372,"health; education; innovation; medical; science/research",0.00471698113207547,848,"11398; 10830; 11492",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=105889"
"12345","1982","Physical Fitness and Sports",372,"HHS; health; medical; science/research; education; innovation",0.00611246943765281,818,"10830; 11562",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=42997"
"9805","1946","Regulations Governing Payment of Travel and Transportation Expenses of Civilian Officers and Employees of the United States When Transferred from One Official Station to Another for Permanent Duty",373,"DOD; foreign; State; comput; war",0.000390472471690746,2561,"9743",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60710"
"12543","1986","Prohibiting Trade and Certain Transactions Involving Libya",374,"security; foreign; technolo; medical; DOTr; State",0.00515463917525773,776,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=36590"
"12722","1990","Blocking Iraqi Government Property and Prohibiting Transactions with Iraq",374,"security; foreign; technolo; medical; DOTr; State",0.00555555555555556,720,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23563"
"12724","1990","Blocking Iraqi Government Property and Prohibiting Transactions With Iraq",374,"security; technolo; medical; foreign; DOTr; State",0.00206398348813209,969,"12722",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23565"
"12725","1990","Blocking Kuwaiti Government Property and Prohibiting Transactions With Kuwait",374,"security; technolo; medical; foreign; DOTr; State",0.00203873598369011,981,"12722; 12723",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23566"
"13067","1997","Blocking Sudanese Government Property and Prohibiting Transactions With Sudan",374,"security; foreign; technolo; comput; medical; DOTr; State",0.00443458980044346,902,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=53505"
"10506","1953","Delegating Certain Functions of the President Under the Public Health Service Act",375,"health; education; medical; OMB",0.00165016501650165,606,"9993",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60577"
"11140","1964","Delegating Certain Functions of the President Relating to the Public Health Service",375,"health; education; medical; OMB",0.00144508670520231,692,"10506; 9993; 10031; 10280; 10354; 10497",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59134"
"11044","1962","Interagency Coordination of Arms Control and Disarmament Matters",376,"State; DOD; AEC; CIA; NASA; science/research; OMB",0.00609756097560976,820,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=58983"
"11528","1970","Changing the Jurisdiction and Membership of the New England River Basins Commission",377,"AEC; energy; nuclear; USDA; DOD; DOC; health; education; HUD; DOI; DOT",0.0108695652173913,828,"11371",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=105863"
"9701","1946","Providing for the Reservation of Rights to Fissionable Materials in Lands Owned By the United States",378,"DOI; nuclear; energy; war",0.00363967242948135,1099,"9613",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=77996"
"10713","1957","Providing for the Administration of the Ryukyu Islands",379,"DOD; State; foreign; comput; security",0.000364431486880466,2744,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106354"
"13337","2004","Issuance of Permits With Respect to Certain Energy-Related Facilities and Land Transportation Crossings on the International Boundaries of the United States",380,"energy; foreign; health; environment; State; DOD; DOJ; DOI; DOC; DOT; DOE; DHS; EPA",0.00200534759358289,1496,"11423; 13212; 10485; 10530",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61431"
"11325","1967","Prescribing a New Part of the Selective Service Regulations",381,"health; DOJ; medical",0.00100806451612903,1984,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106113"
"13179","2000","Providing Compensation to Americas Nuclear Weapons Workers",382,"energy; war; nuclear; science/research; DOE; DOL; HHS; DOJ; health; OMB; medical; budget",0.0221674876847291,2030,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61668"
"13628","2012","Authorizing the Implementation of Certain Sanctions Set Forth in the Iran Threat Reduction and Syria Human Rights Act of 2012 and Additional Sanctions With Respect to Iran",383,"State; DOTr; foreign; technolo; comput; engineering; DOC; security",0.00283870967741936,3875,"12957; 12959; 13059; 13599; 13622",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=102338"
"12444","1983","Continuation of Export Control Regulations",384,"foreign; technolo; security; economy; DOC",0.00161550888529887,619,"12002; 12214",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=40640"
"12470","1984","Continuation of Export Control Regulations",384,"foreign; technolo; security; economy; DOC",0.00161030595813205,621,"12002; 12214",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=39704"
"12730","1990","Continuation of Export Control Regulations",384,"foreign; technolo; security; economy; DOC",0.00168634064080944,593,"12002; 12214; 12131; 12551",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23570"
"13155","2000","Access to HIV/AIDS Pharmaceuticals and MedicalTechnologies",385,"health; foreign; medical; technolo; science/research; innovation; education",0.0155339805825243,1030,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61648"
"12747","1991","National Nutrition Monitoring Advisory Council",386,"science/research; USDA; HHS; health; medical; education; technolo; engineering; economy",0.0121212121212121,990,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23586"
"11950","1977","Conforming the Central Intelligence Agency and Civil Service Retirement and Disability Systems With Respect to Cost of Living Adjustments",387,"DOD; CIA; comput",0.00235294117647059,425,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59207"
"12548","1986","Grazing Fees",387,"USDA; energy",0.0020703933747412,483,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=36873"
"12657","1988","Federal Emergency Management Agency Assistance in Emergency Preparedness Planning at Commercial Nuclear Power Plants",388,"nuclear; energy; NRC; OMB; economy; medical",0.0082122552116235,1583,"11490; 12148; 12241",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=35184"
"13681","2014","Improving the Security of Consumer Financial Transactions",389,"security; innovation; technolo; OMB; DOTr; comput; DOJ; DHS; DOC; OSTP; budget",0.0103305785123967,968,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=107786"
"13366","2004","Committee on Ocean Policy",390,"environment; security; foreign; CEQ; State; HHS; energy; DOJ; EPA; OMB; NASA; OSTP; NSF; science/research; budget",0.00468603561387067,1067,"13340",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61459"
"11576","1971","Adjusting Rates of Pay for Certain Statutory Pay Systems",391,"medical; foreign; State",0.0106382978723404,470,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106638"
"11637","1971","Adjusting Rates of Pay for Certain Statutory Pay Systems",391,"medical; foreign; State",0.0119521912350598,502,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106639"
"11691","1972","Adjusting Rates of Pay for Certain Statutory Pay Systems",391,"medical; foreign; State",0.0106571936056838,563,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106736"
"13140","1999","1999 Amendments to the Manual for Courts-Martial, United States",392,"medical; health; security",0.000673400673400673,2970,"12473; 12484; 12550; 12586; 12708; 12767; 12888; 12936; 12960; 13086",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=56664"
"12870","1993","Trade Promotion Coordinating Committee",393,"DOC; State; DOTr; USDA; DOE; DOT; DOD; DOL; DOI; EPA; OMB; security; foreign; budget; science/research",0.0027063599458728,739,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61563"
"10952","1961","Assigning Civil Defense Responsibilities to the Secretary of Defense and Others",394,"DOD; war; health; State; medical; OMB",0.000750750750750751,1332,"10773",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=58890"
"9851","1947","Adding Certain Lands to the Mount Vernon Memorial Highway",395,"DOI; engineering",0.000412371134020619,2425,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78106"
"12933","1994","Nondisplacement of Qualified Workers Under Certain Contracts",396,"economy; war; foreign; science/research; nuclear; DOD; VA; DOL",0.00180614087898856,1661,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=49335"
"12242","1980","Synthetic Fuels",397,"DOD; DOE; energy; security; DOTr",0.013801756587202,797,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=45171"
"13153","2000","Actions To Improve Low-Performing Schools",398,"education; DOEd; math; science/research; DOI",0.00625,1120,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61646"
"10340","1952","Directing the Secretary of Commerce to Take Possession of and Operate the Plants and Facilities of Certain Steel Companies",399,"security; AEC; economy; DOC",0.000577034045008655,1733,"10233",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78454"
"13456","2008","Further Amendment of Executive Order 11858 Concerning Foreign Investment in the United States",400,"foreign; security; OSTP; DOTr; OMB; DOC; budget",0.000524383848977452,1907,"11858; 12919",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=76317"
"10841","1959","Providing for the Carrying Out of Certain Provisions of the Atomic Energy Act of 1954, as Amended, Relating to International Cooperation",401,"nuclear; energy; DOD; AEC; security; State; foreign",0.00793650793650794,504,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59278"
"13016","1996","Amendment to Executive Order 12580",401,"environment; DOI; DOC; USDA; DOD; DOE",0.00656814449917898,609,"9601; 12580",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=53206"
"12947","1995","Prohibiting Transactions With Terrorists Who Threaten To Disrupt the Middle East Peace Process",402,"foreign; security; economy; State; DOTr; DOJ; technolo",0.00114942528735632,870,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=51612"
"12978","1995","Blocking Assets and Prohibiting Transactions With Significant Narcotics Traffickers",402,"foreign; security; economy; DOTr; DOJ; State; technolo",0.00126103404791929,793,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=50682"
"13069","1997","Prohibiting Certain Transactions With Respect to UNITA",402,"security; engineering; foreign; DOTr; State; medical",0.00429184549356223,932,"12865",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=53707"
"13098","1998","Blocking Property of UNITA and Prohibiting Certain Transactions With Respect to UNITA",402,"security; foreign; DOTr; State; medical",0.000983284169124877,1017,"12865",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=54796"
"13219","2001","Blocking Property of Persons Who Threaten International Stabilization Efforts in the Western Balkans",402,"security; foreign; DOTr; State; technolo",0.000936329588014981,1068,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61500"
"13570","2011","Prohibiting Certain Transactions With Respect to North Korea",402,"security; technolo; foreign; DOTr; State",0.0016025641025641,624,"13466; 13551",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=90280"
"13677","2014","Climate-Resilient International Development",403,"security; environment; energy; science/research; DOTr; OMB; CEQ; OSTP; State; USDA; DOI; DOE; NOAA; NASA; budget",0.00522420548541576,2297,"13514; 13653",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=107669"
"11752","1973","Prevention, Control, and Abatement of Environmental Pollution at Federal Facilities",404,"science/research; environment; EPA; OMB; budget; nuclear; energy; AEC; security",0.00285225328009127,1753,"11507",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106777"
"13331","2004","National and Community Service Programs",405,"innovation; education; budget",0.000959692898272553,1042,"12501; 12572",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61426"
"11390","1968","Delegation of Certain Functions of the President to the Secretary of Defense",406,"DOD; medical; war; education",0.00285714285714286,700,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59171"
"11930","1976","Performance by the Federal Energy Office of Energy Functions of the Federal Energy Administration",407,"energy; environment; budget; foreign; DOC; EPA",0.0241228070175439,1368,"11790; 11912; 11814",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23677"
"11838","1975","Amending Executive Order No. 11491, as Amended by Executive Orders 11616 and 11636, Relating to Labor-Management Relations in the Federal Service",408,"budget; technolo; security",0.00106157112526539,1884,"11491; 11616; 11636",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23916"
"11578","1971","Establishment of the Ohio River Basin Commission",409,"USDA; DOD; DOC; health; education; HUD; DOI; DOT; AEC; EPA",0.0021505376344086,465,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60489"
"10232","1951","Amending the Selective Service Regulations",410,"foreign; State; university; DOJ; education",0.00149925037481259,1334,"9979; 9988; 9992; 10008",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78382"
"9992","1948","Amending the Selective Service Regulations",410,"foreign; State; science/research; health; education",0.000819000819000819,1221,"9979; 9988",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78214"
"12851","1993","Administration of Proliferation Sanctions, Middle East Arms Control, and Related Congressional Reporting Responsibilities",411,"foreign; war; State; DOD; DOTr; DOC; technolo",0.000706713780918728,1415,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59353"
"13691","2015","Promoting Private Sector Cybersecurity Information Sharing",412,"comput; health; security; DHS; OMB; NIST; DOC; DOJ; technolo; nuclear; energy; DOE; NRC; DOD; CIA; budget",0.0142487046632124,2316,"13636; 13549; 12829; 13526; 12333; 12356",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=109407"
"13284","2003","Amendment of Executive Orders, and Other Actions, in Connection With the Establishment of the Department of Homeland Security",413,"security; DHS; war; OMB; DOT; DOTr; State; DOE; VA; NSTC; DOI; DOEd; HHS; DOJ; technolo; foreign",0.00277392510402219,1442,"13234; 13231; 13228; 13224; 13151; 13122; 13048; 12992; 12881; 12859; 12590; 12260; 11958; 11423; 10865; 13011; 12333; 12968; 12829; 12958",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61380"
"12232","1980","Historically Black Colleges and Universities",414,"university; education; DOEd; OMB",0.0199115044247788,452,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=44892"
"12320","1981","Historically Black Colleges and Universities",414,"university; education; DOEd; HHS; HUD; DOJ; science/research",0.0209267563527653,669,"12232",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=44253"
"10214","1951","Prescribing the Manual for Courts-Martial, United States, 1951",415,"war; health; education; DOD; foreign; security; science/research; comput; math",9.59471906662573e-05,52112,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78370"
"12845","1993","Requiring Agencies To Purchase Energy Efficient Computer Equipment",416,"energy; technolo; comput; EPA; environment",0.0516605166051661,542,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61541"
"13150","2000","Federal Workforce Transportation",416,"energy; DOT; EPA; DOE; DOTr; OMB; budget",0.00316455696202532,632,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61642"
"11279","1966","Establishing the President's Committee on Health Manpower and the National Advisory Commission on Health Manpower",417,"health; OSTP; DOD; education; DOL",0.00234741784037559,852,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=105694"
"11301","1966","Establishing the President's Committee on Libraries and the National Advisory Commission on Libraries",417,"health; education; USDA; OSTP; NSF",0.00239520958083832,835,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=105765"
"13227","2001","Presidents Commission on Excellence in Special Education",418,"education; DOEd; HHS; science/research",0.0029126213592233,1030,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61508"
"13085","1998","Establishment of the Enrichment Oversight Committee",419,"security; nuclear; foreign; technolo; CIA; State; energy; OMB; DOE; DOD; NRC; science/research",0.0106302201974184,1317,"12829",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=56031"
"11185","1964","To Facilitate Coordination of Federal Education Programs",420,"education; health; science/research; State; DOD; USDA; DOL; NSF; AEC; NASA; OMB; OSTP",0.00542299349240781,922,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106279"
"11761","1974","To Facilitate Coordination of Federal Education Programs",420,"education; health; science/research; State; DOD; USDA; DOL; NSF; AEC; NASA; OMB",0.0044004400440044,909,"11185; 11260; 11661",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106784"
"11712","1973","Special Committee on Energy and National Energy Office",421,"energy; environment; science/research; technolo; OMB",0.0502092050209205,478,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106753"
"11726","1973","Energy Policy Office",421,"energy; OMB",0.0411255411255411,462,"11712",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106763"
"11775","1974","Abolishing the Energy Policy Office",421,"energy; State; DOJ; EPA; OMB; budget",0.0218446601941748,412,"11726; 11748; 11743",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106795"
"11814","1974","Activation of the Energy Resources Council",421,"energy; DOI; State; DOTr; DOD; DOJ; DOC; DOT; AEC; OMB; science/research; EPA; CEQ; NSF",0.037593984962406,532,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23901"
"10366","1952","Amending the Selctive Service Regulations",422,"science/research; medical; health; DOL",0.00817438692098093,367,"10129",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78473"
"11202","1965","Permitting Student Trainees to be Given Career or Career-Conditional Appointments",422,"university",0.0150943396226415,265,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106228"
"11813","1974","Permitting Cooperative Education Students to be Given Career or Career-Conditional Appointments",422,"education; university",0.00598802395209581,334,"11202",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23900"
"11955","1977","Permitting Certain Qualified Employees of the National Aeronautics and Space Administration to be Given Career or Career-Conditional Appointment",422,"NASA",0.0101010101010101,297,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59208"
"12684","1989","Conforming the Central Intellegence Agency and Civil Service Retirement and Disability Systems",422,"CIA; comput",0.00273224043715847,366,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23532"
"12923","1994","Continuation of Export Control Regulations",423,"foreign; technolo; security; economy; DOC",0.00150375939849624,665,"12002; 12755; 12214; 12735; 12851",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=50413"
"12924","1994","Continuation of Export Control Regulations",423,"foreign; technolo; security; economy; DOC",0.00144092219020173,694,"12002; 12755; 12214; 12735; 12851; 12923",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=49000"
"13222","2001","Continuation of Export Control Regulations",423,"foreign; technolo; security; economy; DOC",0.00146412884333821,683,"12002; 12755; 13026; 12214; 12735; 12851",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61503"
"13607","2012","Establishing Principles of Excellence for Educational Institutions Serving Service Members, Veterans, Spouses, and Other Family Members",424,"education; DOD; DOEd; VA; DOJ; university; OMB; budget",0.000525210084033613,1904,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=100707"
"11200","1965","Providing for Establishing User Fees Pursuant to the Land and Water Conservation Fund Act of 1965",425,"engineering; DOI; USDA; DOD; science/research",0.00165745856353591,1810,"11017",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59145"
"11094","1963","Assigning Emergency Preparedness Functions to: The Board of Governors of the Federal Reserve System; The Federal Home Loan Bank Board; The Farm Credit Administration; The Export-Import Bank of Washington; The Board of Directors of the Federal Deposit Insurance Corporation; The Securities and Exchange Commission; The Administrator of the Small Business Administration; and The Administrator of Veterans Affairs",426,"DOTr; economy; foreign; war; security; State; science/research; health; education; DOD",0.00297619047619048,1680,"10952",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59033"
"10096","1950","Providing for a Uniform Patent Policy for the Government with Respect to Inventions Made by Government Employees and for the Administration of Such Policy",427,"science/research; technolo; foreign; security; health; USDA; DOC; DOI; DOJ; State; DOD; AEC",0.00591016548463357,1692,"9865; 9912",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59346"
"13553","2010","Blocking Property of Certain Persons With Respect to Serious Human Rights Abuses by the Government of Iran and Taking Certain Other Actions",428,"DOTr; State; technolo; foreign; DHS; war; security",0.000558659217877095,1790,"12957",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=88510"
"13599","2012","Blocking Property of the Government of Iran and Iranian Financial Institutions",428,"foreign; DOTr; State; DOE",0.000628930817610063,1590,"12957; 12170; 12281",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=99323"
"10306","1951","Creating an Emergency Board to Investigate Disputes Between the Akron & Barberton Belt Railroad Company and Other Carriers and Certain Workers",429,"DOD; university; war; engineering",0.000919540229885057,2175,"10155",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78438"
"10643","1955","Creating an Emergency Board To Investigate Disputes Between the Albany Port District Railroad and Other Carriers and Certain of Their Employees",429,"health; war; university; engineering",0.000587371512481645,3405,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106432"
"12479","1984","Management Reform in the Federal Government",430,"OMB; USDA; DOC; DOD; DOEd; DOE; budget; HHS; HUD; DOI; DOJ; DOL; State; DOT; DOTr; EPA; NASA",0.00248138957816377,806,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=39968"
"12816","1992","Management Improvement in the Federal Government",430,"OMB; State; DOTr; DOD; DOJ; DOI; USDA; DOC; DOL; HHS; HUD; DOT; DOE; DOEd; VA; EPA; FCC; energy; NASA; NRC",0.0045766590389016,874,"12479",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23635"
"13048","1997","Improving Administrative Management in the Executive Branch",430,"OMB; State; DOTr; DOD; DOJ; DOI; USDA; DOC; DOL; HHS; HUD; DOT; DOE; DOEd; VA; EPA; CIA; NASA; NSF; security",0.00400534045393859,749,"12479; 12816; 12552; 12637",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=54244"
"12698","1989","Adjustments of Certain Rates of Pay and Allowances",431,"foreign; health; science/research; VA",0.00204498977505112,489,"11002; 12663",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23544"
"11507","1970","Prevention, Control, and Abatement of Air and Water Pollution at Federal Facilities",432,"environment; health; education; DOI; CEQ; AEC; security; budget; OMB; USDA",0.000494071146245059,2024,"11282; 11288",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=105901"
"12844","1993","Federal Use of Alternative Fueled Vehicles",433,"energy; DOE; OMB; economy; DOD; DOTr; DOJ; security",0.0148911798396334,873,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61540"
"13031","1996","Federal Alternative Fueled Vehicle Leadership",433,"energy; budget; OMB; DOE; DOD; security",0.007818052594172,1407,"12844",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=52345"
"12465","1984","Commercial Expendable Launch Vehicle Activities",434,"DOT; State; DOD; DOC; FCC; NASA",0.0016750418760469,597,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=39562"
"11289","1966","National Advisory Commission on Selective Service",435,"education; budget; university; war",0.0053134962805526,941,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=105698"
"11341","1967","Establishing the President's Commission on Postal Organization",435,"science/research",0.00130378096479791,767,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60548"
"12526","1985","President's Blue Ribbon Commission on Defense Management",435,"DOD; budget; environment; war; technolo; security; OMB",0.00113636363636364,880,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=38892"
"13164","2000","Requiring Federal Agencies To Establish Procedures ToFacilitate the Provision of Reasonable Accommodation",436,"medical",0.00664010624169987,753,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61655"
"10186","1950","Establishing the Federal Civil Defense Administration in the Office for Emergency Management of the Executive Office of the President",437,"science/research; foreign; State; security",0.00105820105820106,945,"9784",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78352"
"12138","1979","Women's Business Enterprise",438,"economy; education; DOJ; USDA; energy; health; HUD; NSF; university; science/research; innovation; foreign; budget",0.00282485875706215,1770,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=32362"
