"","t.1","t.2","t.3","t.4","t.5","t.6","t.7","t.8","t.9","t.10","t.11","t.12","t.13","t.14","t.15","t.16","t.17","t.18","t.19","t.20","t.21","t.22","t.23","t.24","t.25","t.26","t.27","t.28","t.29","t.30","t.31","t.32","t.33","t.34","t.35","t.36","t.37","t.38","t.39","t.40","t.41","t.42","t.43","t.44","t.45","t.46","t.47","t.48","t.49","t.50","t.51","t.52","t.53","t.54","t.55","t.56","t.57","t.58","t.59","t.60","t.61","t.62","t.63","t.64","t.65","t.66","t.67","t.68","t.69","t.70","t.71","t.72","t.73","t.74","t.75","t.76","t.77","t.78","t.79","t.80"
"9648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526354569616589,0,0,0,0.105265650903924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526354569616589,0,0,0,0.0526354569616589,0,0.7368279782111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9649",0,0,0,0,0,0,0,0,0.215686966547256,0,0,0,0,0.627449250298528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156863783154217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749999479167752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250000520832248,0,0,0,0,0,0,0,0
"9651",0,0,0,0.755979892861449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100478755064584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813400357128503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062201316361117,0,0,0,0,0,0,0
"9652",0,0,0.191489044820704,0,0,0,0,0,0,0,0,0,0,0.127660072424607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851074241605426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212765368952737,0,0,0,0,0.276594341348834,0,0.106383748292575
"9654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588257785202527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588257785202527,0,0,0,0.205882871966212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676465570993282,0,0,0,0,0,0,0
"9656",0,0,0,0,0,0,0,0,0,0,0,0,0,0.768112938475719,0,0,0,0,0,0,0,0,0.0724647973055229,0,0,0,0,0,0,0,0,0,0,0,0.0869574669132353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724647973055229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852717625125484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27131755303274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496122883244639,0,0,0,0,0,0,0,0,0,0.0620160386975244,0,0.0852717625125484,0,0,0,0,0
"9658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411764244524052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156863783154217,0,0,0,0,0,0,0,0,0,0,0,0.431371972321731,0,0,0,0,0,0,0
"9660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218750130207791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23958337673593,0.291666493056279,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0
"9661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166668518508231,0,0,0,0,0.833331481491769,0,0
"9664",0,0,0,0.14634176085228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073172099920489,0,0,0.14634176085228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243901308761335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073172099920489,0,0,0,0.317070969693126,0,0,0,0,0,0,0
"9665",0,0,0,0,0,0,0,0,0,0,0,0,0,0.932885324986141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067114675013859,0,0,0,0,0,0,0,0,0,0,0
"9666",0,0,0.379746026280913,0,0,0,0,0,0,0,0,0,0,0.107595161031034,0,0,0,0,0,0.164556970036823,0,0,0,0,0,0,0,0,0,0.120253340810098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949369812519699,0,0.132911520589162,0,0,0,0,0
"9667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423075887585912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692603546882,0,0.269231508867205,0,0,0,0,0
"9668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625017577740487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187499023458862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625017577740487,0,0,0,0,0,0,0,0,0,0.093751074195252,0,0,0,0,0,0.093751074195252,0,0,0,0,0,0.093751074195252,0,0,0,0,0.406244238407285,0,0
"9669",0,0,0,0,0,0,0,0,0,0,0,0,0,0.418180595050218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909102479254696,0.290908793390594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000363633719,0,0,0,0,0
"9670",0,0,0,0,0,0,0,0,0.515150688708991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121213085395066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636225895943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9671",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9672",0,0,0,0.232824364838998,0,0,0,0,0,0,0,0,0,0.244274724666556,0,0,0,0,0,0,0,0,0.282442590758415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839696870807499,0,0.156488632655281,0,0,0,0,0,0,0,0,0,0
"9674",0,0,0,0,0,0,0,0,0,0,0,0,0,0.639750584470598,0,0,0,0,0,0,0,0,0.0993792562006057,0,0,0,0,0,0,0,0,0,0,0.180124397206467,0,0,0,0,0,0.0807457621223301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655737449610738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344262550389262,0,0,0,0,0,0,0,0
"9676",0,0,0,0,0,0,0,0,0,0,0,0,0.162162673477385,0,0,0.189189335279253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378375967892326,0,0,0.135136011675518,0,0,0,0,0.135136011675518,0,0,0,0,0,0,0
"9678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108434678470654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891565321529346,0,0
"9679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107843694730609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26470582468304,0.303921357171148,0,0,0,0,0,0,0,0,0,0,0,0.323529123415202,0,0,0,0,0
"9682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105022999936986,0,0,0,0,0,0,0,0,0,0,0.378994852068898,0,0,0,0,0,0,0,0,0,0.0776258147237953,0,0,0,0,0,0,0,0,0,0,0,0.150684975292305,0,0,0,0,0,0,0.173515962969964,0,0,0,0,0.11415539500805,0,0,0,0,0,0,0,0,0,0,0,0
"9683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774191779407875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225808220592125,0,0,0,0,0,0,0
"9684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644067552427877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355932447572123,0,0,0,0,0,0,0,0
"9685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686232617666464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313767382333536,0,0,0,0,0,0,0,0
"9686",0,0,0,0.182539462082354,0,0,0,0,0,0,0,0.142857142857143,0,0.158730070547227,0,0,0,0,0,0.0873018959418479,0,0,0,0,0,0,0,0.0634925044067216,0,0,0,0,0,0.277777028222859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873018959418479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9687",0,0,0,0,0.17777841974738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888903209749247,0,0,0,0,0,0,0,0,0,0,0,0.133334370361152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599996888916543,0,0,0,0,0,0,0
"9688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080002399952001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080002399952001,0,0,0,0,0,0.160000799984,0,0,0,0,0.599992000159997,0,0.080002399952001
"9689",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9692",0,0,0.294117877737974,0,0,0,0,0,0,0,0,0,0,0,0,0.372548788928693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0
"9694",0,0,0,0.142858600577141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857141399422859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9695",0,0,0,0.0588246827984714,0,0,0,0,0,0,0,0,0,0.117647404839541,0.0588246827984714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980398308258514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980398308258514,0,0,0,0,0,0,0,0,0.274507996949061,0,0,0,0,0.294115570962751,0,0
"9697",0,0,0,0.707943497249068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700936260807233,0,0,0,0,0.0817758581534036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140187018516805,0,0,0,0,0,0,0,0,0,0,0,0
"9698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122223061726529,0,0,0,0,0,0,0,0,0.877776938273471,0,0,0
"9699",0,0,0,0.285714455781706,0,0,0,0,0,0,0,0,0,0.488094685376124,0,0,0,0,0,0,0,0,0.226190858842171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9704",0,0,0,0,0,0.075472588097893,0,0,0,0,0,0,0,0,0,0.188678640093433,0,0,0,0.113207938763073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132075614095663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094340263430483,0,0,0.264149341423793,0,0,0,0,0,0,0,0,0,0,0,0.132075614095663,0,0,0,0,0
"9705",0,0,0,0.222222469133608,0,0,0,0,0,0,0,0,0,0.222222469133608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288888543212949,0,0,0,0,0,0,0,0,0,0.266666518519835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555530864369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833341435128923,0.125000520829716,0,0.0694453510739509,0,0.166666898146541,0,0,0
"9707",0,0,0.123894032421067,0,0,0,0,0,0,0.0796464797532049,0,0,0,0.530971516965397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619474586860601,0,0,0,0.106195011353922,0,0,0.0973455008203496,0,0
"9708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659349474672061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725273433164506,0,0,0,0,0,0,0.208791619368288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9709",0,0,0,0,0,0,0,0,0,0,0,0,0,0.340313590637935,0,0,0,0,0,0.225130706395687,0,0,0,0,0,0,0,0,0,0.0785343082691887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136125750390313,0,0,0.0994766508586884,0,0,0,0,0,0,0,0,0,0,0,0.120418993448188,0,0,0,0,0
"9710",0,0,0,0,0,0,0,0,0,0,0,0,0,0.911289659210227,0,0,0,0.0887103407897729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9711",0,0,0,0,0,0,0,0,0,0.101382668988012,0,0,0,0,0,0,0,0,0.073732975853523,0,0,0,0,0.161290337446072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105990951177094,0,0,0,0,0,0,0,0,0,0,0,0.115207515555257,0,0,0.442395550980043,0,0
"9712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909099173537023,0,0,0.909090082646298,0,0
"9713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78350457009367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21649542990633,0,0,0,0,0,0,0,0
"9714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679708077675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169811925947729,0,0,0,0,0,0.150944143817783,0,0.490564222156814,0,0,0,0,0
"9715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694452546228781,0,0,0,0,0,0,0,0,0.0833340277719908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555552314841821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694452546228781,0,0,0,0,0,0,0,0,0,0,0.152777893517554,0,0,0,0,0.0694452546228781,0,0
"9716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540548575588152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945945142441185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9718",0,0,0,0,0,0,0,0,0,0,0,0,0,0.666664285731292,0,0,0,0,0,0.190477210877065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142858503391642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939129671078833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608703289211671,0,0,0,0,0,0,0,0
"9720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87999924000152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000075999848,0,0,0,0,0,0,0,0
"9721",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828406323298643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946749238463341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201183547494562,0.621300896329239,0,0
"9722",0,0,0,0,0,0,0,0,0,0,0,0,0,0.41463456275823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585365437241769,0,0,0,0,0
"9723",0,0,0,0,0,0,0,0,0,0,0,0,0,0.749996093786621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937522460726931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156251660140686,0,0,0,0,0
"9724",0,0,0,0.219512492561048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341462522316855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268292504463371,0,0,0,0.170732480658725,0,0,0,0,0,0,0
"9725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535712244912536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892868622366983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267857015307034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107143877543732,0,0,0,0,0,0,0
"9726",0,0,0,0,0,0,0,0,0,0,0,0,0,0.456139601930989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116959307136529,0,0,0,0,0.0994154987850913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584799459650703,0,0,0.269005646182321,0,0,0,0,0,0,0,0,0,0,0,0
"9728",0,0,0,0.0980394925025578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843136655133347,0,0,0,0,0,0,0,0,0,0,0,0.0588238523640953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9729",0,0,0,0,0,0,0,0,0,0,0,0,0,0.387930558860142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215517360284965,0,0,0.189655380498688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206896700356206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9730",0,0,0,0,0,0,0,0,0,0,0,0,0,0.490192272247778,0,0,0.0588247981396297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647635518014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156862860436936,0,0,0,0,0,0,0,0,0,0.078432410599091,0,0.0980400230585523,0,0,0,0,0
"9732",0,0,0,0,0,0,0,0.306121366108509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102041815899838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244897501045908,0,0,0,0,0,0.265305456066775,0,0,0.0816338608789706,0,0,0,0
"9733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137097248958269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112903759103809,0,0,0,0,0.749998991937923,0,0
"9734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943394553228101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056605446771899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9735",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610331041010175,0,0,0,0,0,0,0,0,0.12206573872023,0.0751175582439127,0,0,0,0,0,0,0,0,0,0.342722186958922,0,0.107981284577335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117370920672598,0,0,0,0,0,0,0,0,0.103286466529703,0,0,0,0,0,0.070422740196281,0,0,0,0,0
"9736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
